timestamp,commit_id,filedir,filename,category,line_count
2025-09-30T03:56:32+00:00,efd83b7,src,__init__.py,docstrings_comments,1
2025-09-30T03:56:32+00:00,efd83b7,src,cli.py,code,120
2025-09-30T03:56:32+00:00,efd83b7,src,cli.py,docstrings_comments,51
2025-09-30T03:56:32+00:00,efd83b7,src,exceptions.py,code,135
2025-09-30T03:56:32+00:00,efd83b7,src,exceptions.py,docstrings_comments,49
2025-09-30T03:56:32+00:00,efd83b7,src,file_parser.py,code,139
2025-09-30T03:56:32+00:00,efd83b7,src,file_parser.py,docstrings_comments,74
2025-09-30T03:56:32+00:00,efd83b7,src,logging_config.py,code,21
2025-09-30T03:56:32+00:00,efd83b7,src,logging_config.py,docstrings_comments,23
2025-09-30T03:56:32+00:00,efd83b7,src,models.py,code,21
2025-09-30T03:56:32+00:00,efd83b7,src,models.py,docstrings_comments,13
2025-09-30T03:56:32+00:00,efd83b7,src,time_utils.py,code,62
2025-09-30T03:56:32+00:00,efd83b7,src,time_utils.py,docstrings_comments,42
2025-09-30T03:56:32+00:00,efd83b7,src,url_parser.py,code,178
2025-09-30T03:56:32+00:00,efd83b7,src,url_parser.py,docstrings_comments,157
2025-09-30T03:56:32+00:00,efd83b7,src,xml_builder.py,code,52
2025-09-30T03:56:32+00:00,efd83b7,src,xml_builder.py,docstrings_comments,14
2025-09-30T03:56:32+00:00,efd83b7,tests,__init__.py,code,0
2025-09-30T03:56:32+00:00,efd83b7,tests,__init__.py,docstrings_comments,1
2025-09-30T03:56:32+00:00,efd83b7,tests,test_cli.py,code,88
2025-09-30T03:56:32+00:00,efd83b7,tests,test_cli.py,docstrings_comments,27
2025-09-30T03:56:32+00:00,efd83b7,tests,test_end_to_end.py,code,199
2025-09-30T03:56:32+00:00,efd83b7,tests,test_end_to_end.py,docstrings_comments,50
2025-09-30T03:56:32+00:00,efd83b7,tests,test_exceptions.py,code,166
2025-09-30T03:56:32+00:00,efd83b7,tests,test_exceptions.py,docstrings_comments,32
2025-09-30T03:56:32+00:00,efd83b7,tests,test_exceptions_url.py,code,83
2025-09-30T03:56:32+00:00,efd83b7,tests,test_exceptions_url.py,docstrings_comments,22
2025-09-30T03:56:32+00:00,efd83b7,tests,test_file_parser.py,code,283
